140746078289922|-1
4295000065|-1
551911686144|-1
139588534272|-1
2149580832|-1
70868008960|-1
2148532240|-1
2251836320907264|-1
36507746304|-1
2148007944|-1
1125919234195456|-1
19327614976|-1
2147745796|-1
562960690839552|-1
10737549312|-1
2147614722|-1
281481419161600|-1
562952100904962|-1
1125902054326276|-1
2251801961168904|-1
281477124194305|-1
35186519580672|-1
17594333532160|-1
4400193995776|-1
8798240507904|-1
2201170739712|-1
1101659111680|-1
277025390656|-1
551903297664|-1
70866960400|-1
19327352836|-1
6442450945|-1
10737418242|-1
36507222024|-1
139586437152|-1
281477124259840|-1
140739635871744|-1
70370891677696|-1
562952101036032|-1
2147549185|-1
6442516480|-1
1125902054588416|-1
2251801961693184|-1
2151678016|-1
277029584896|-1
2155872384|-1
2164261120|-1
1101675888640|-1
2181038592|-1
2214593536|-1
4400261103616|-1
2281703424|-1
8798374723584|-1
35187056443392|-1
17594601963520|-1
2684362752|-1
2415923200|-1
70371965403136|-1
3221241856|-1
8589967362|-1
17179901956|-1
34359771144|-1
68719509520|-1
137438986272|-1
274877939776|-1
549755846784|-1
1099511660800|-1
2199023288832|-1
4398046544896|-1
8796093057024|-1
17592186081280|-1
35184372129792|-1
70368744226816|-1
140741783322625|-1
140754668224516|-1
140771848093704|-1
140806207832080|-1
141287244169344|-1
141836999983360|-1
141012366262336|-1
140874927308832|-1
149533581379584|-1
158329674403840|-1
175921860452352|-1
211106232549376|-1
281474976808960|-1
422212465131520|-1
562949953585152|-1
1125899907137536|-1
703687441907712|-1
1266637395460096|-1
2251799814242304|-1
2392537302564864|-1
98305|-1
4295065600|-1
281474976743425|-1
281479271710720|-1
422212465065985|-1
422216760033280|-1
163842|-1
140737488486402|-1
140746078420992|-1
562949953454082|-1
562958543388672|-1
703687441776642|-1
294916|-1
703696031711232|-1
17180164096|-1
140737488617476|-1
1125899906875396|-1
140754668486656|-1
1266637395197956|-1
1266654575067136|-1
557064|-1
34360295424|-1
140771848617984|-1
2251799813718024|-1
2392537302040584|-1
2392571661778944|-1
1081360|-1
68720558080|-1
140737489403920|-1
2129952|-1
140806208880640|-1
137441083392|-1
140737490452512|-1
140874929405952|-1
4227136|-1
274882134016|-1
140737492549696|-1
8421504|-1
141012370456576|-1
549764235264|-1
140737496744064|-1
141287252557824|-1
16810240|-1
1099528437760|-1
